i1,i2,d
0,140,-0.2979760982839279
0,141,-0.3189829453036839
0,142,-0.3403711104713121
0,143,-0.362164179491715
0,144,-0.38436489089904935
0,145,-0.40698304232997407
0,146,-0.4300299067427078
0,147,-0.4535241756042043
0,148,-0.4774897918762162
0,149,-0.5019361921473124
0,150,-0.5268691687458229
0,151,-0.5523106973801228
0,152,-0.5782919115092313
0,153,-0.6047851976590335
0,154,-0.63184085016737
0,155,-0.6594503091309705
0,156,-0.6876218326899548
0,157,-0.7164077833201283
0,158,-0.745820898203954
0,159,-0.7758574351229133
0,160,-0.8066016180509803
0,161,-0.8380444249512038
0,162,-0.8701699999164356
0,163,-0.9035796987159086
0,164,-0.9377812077476602
0,165,-0.9727994073909993
0,166,-1.0086665209064678
0,167,-1.045394430803518
0,168,-1.083042758046277
0,169,-1.121571778073809
0,170,-1.1610732779892812
0,171,-1.2016678479394673
0,172,-1.2432397612644503
0,173,-1.2859115151417815
0,174,-1.329708144104796
0,175,-1.3746748547160708
0,176,-1.420445198904088
0,177,-1.467501213333393
0,178,-1.5158867268684417
0,179,-1.5657469901805234
0,180,-1.6170605738767232
0,181,-1.6698351750458331
0,182,-1.7241131694623337
0,183,-1.7800271623009223
0,184,-1.8375889862863677
0,185,-1.8970065569307268
0,186,-1.9582705335261592
0,187,-2.0214698390818517
0,188,-2.0867199779909287
0,189,-2.1540693979266425
0,190,-2.2236629080359878
0,191,-2.2956406343251485
0,192,-2.3700941611623927
0,193,-2.447206566267046
0,194,-2.5272096295438207
0,195,-2.610114396217546
0,196,-2.6961228856782036
0,197,-2.785510828332672
0,198,-2.8784263841275717
0,199,-2.975056460053005
0,200,-3.0755184382053864
0,201,-3.1780591082187337
0,202,-3.2848275642821774
0,203,-3.396232694260462
0,204,-3.5124362385114534
0,205,-3.63382697393725
0,206,-3.760585926202797
0,207,-3.8931636104630982
0,208,-4.032005464866656
0,209,-4.177609302543201
0,210,-4.330417722445518
0,211,-4.491077871781057
0,212,-4.660190676140043
0,213,-4.84144049689061
0,214,-5.032956480552252
0,215,-5.235537080328388
0,216,-5.4500216303003866
0,217,-5.677521779962348
0,218,-5.919356288884468
0,219,-6.176941491556477
0,220,-6.452193876272329
0,221,-6.746554395848642
0,222,-7.062128113216129
0,223,-7.401404804215783
0,224,-7.76699733676366
0,225,-8.161122042982724
0,226,-8.58835301074678
0,227,-9.053133627145979
0,228,-9.560508484774092
0,229,-10.117605815037816
0,230,-10.731376963764449
0,231,-11.410661515995594
0,232,-12.149781152579928
0,233,-12.98010967848699
0,234,-13.915148396303982
0,235,-14.974230315459167
0,236,-16.18401758626489
0,237,-17.580554412747738
0,238,-19.205245621150016
0,239,-21.12485025826335
0,240,-23.427372978671293
0,241,-26.236980378624658
0,242,-29.7431235973647
0,243,-34.24502368844515
0,244,-40.23682713024754
0,245,-48.6017624316778
0,246,-61.11588342002126
0,247,-82.17386208449578
0,248,-124.14189807055585
0,249,-249.77411410210357
1,2,0.9959066195174648
1,3,0.9917919025834168
1,4,0.9876383834761264
1,5,0.9834520638961454
1,6,0.9792272902975511
1,7,0.9749642252412822
1,8,0.9706542419509955
1,9,0.9663106761011714
1,10,0.9620003334060369
1,11,0.9576244135725097
1,12,0.9532378879083031
1,13,0.9488110544539453
1,14,0.9443450445942831
1,15,0.9398399723557684
1,16,0.9352895456921759
1,17,0.9306277950312135
1,18,0.9259289627612871
1,19,0.921184113450285
1,20,0.9163951920165164
1,21,0.9115683190878698
1,22,0.9067009367845995
1,23,0.9017889989534835
1,24,0.8968309435311508
1,25,0.891827480640548
1,26,0.8867761928303458
1,27,0.8816841633868858
1,28,0.8765459154782104
1,29,0.8713609969797133
1,30,0.8661303831813147
1,31,0.8609224060020971
1,32,0.855665541621801
1,33,0.8503574205347492
1,34,0.8450009514767924
1,35,0.8395920365427288
1,36,0.8341273859068126
1,37,0.8286082730797468
1,38,0.8230440448430288
1,39,0.8174319759992668
1,40,0.8117362143382316
1,41,0.8060066422337033
1,42,0.8002249566544313
1,43,0.794384123236715
1,44,0.7884875879618478
1,45,0.7825295783524491
1,46,0.7765128426763667
1,47,0.7704325126235934
1,48,0.7642997355982141
1,49,0.7581068147840162
1,50,0.7518527921470803
1,51,0.7455249366050262
1,52,0.7391097900883113
1,53,0.732627473732528
1,54,0.7260908425561277
1,55,0.7194880152018042
1,56,0.7128235250318673
1,57,0.7060887062759044
1,58,0.6992832916997194
1,59,0.6924038523160823
1,60,0.6854491369704043
1,61,0.678419058565672
1,62,0.6713134175197821
1,63,0.6641315333551739
1,64,0.6568529147648758
1,65,0.6494942298053628
1,66,0.6420523374131154
1,67,0.6345259226449536
1,68,0.6269113963374986
1,69,0.6192180206411513
1,70,0.6114355534863842
1,71,0.6035631354926821
1,72,0.5955765169514045
1,73,0.5876914209610136
1,74,0.5797171291005918
1,75,0.5716416316819267
1,76,0.5634723843118628
1,77,0.5552069624927912
1,78,0.5468492524817048
1,79,0.53839095549709
1,80,0.5298306026877506
1,81,0.5211683214103227
1,82,0.5124004883650684
1,83,0.5035351164874808
1,84,0.49456199444612636
1,85,0.4854840407369775
1,86,0.4762961526828522
1,87,0.46699635771272974
1,88,0.4575748598520083
1,89,0.44803541486894416
1,90,0.43823228684232385
1,91,0.42830375237982565
1,92,0.4182473153177182
1,93,0.408061375846667
1,94,0.39774647261625895
1,95,0.38729156512492624
1,96,0.37670628450511634
1,97,0.3659748341781033
1,98,0.3550983199918316
1,99,0.3440814158487745
1,100,0.3329188531519409
1,101,0.3216041593727388
1,102,0.31012444899949665
1,103,0.2984865970442171
1,104,0.28668305620727097
1,105,0.2747336302015627
1,106,0.26261277013446815
1,107,0.25032618231146486
1,108,0.2378609413695394
1,109,0.2252195631932713
1,110,0.21237716396142103
1,111,0.19948779103930436
1,112,0.18641729026494536
1,113,0.1731463920248999
1,114,0.15969195606223574
1,115,0.14603655039373775
1,116,0.13216909980423286
1,117,0.11810059556394648
1,118,0.10381645100593018
1,119,0.08930158063450377
1,120,0.07454743937213881
1,121,0.05957076984183585
1,122,0.04439278127797064
1,123,0.02895283934863191
1,124,0.01327806917454033
1,125,-0.0026501750203991037
1,126,-0.01882643907564896
1,127,-0.03527490163920133
1,128,-0.05199692644814902
1,129,-0.06900773869741705
1,130,-0.08631011435972646
1,131,-0.10390436246681078
1,132,-0.1217927503012628
1,133,-0.13999490229854006
1,134,-0.15853253918063515
1,135,-0.17740135325745632
1,136,-0.19661056291188417
1,137,-0.21617388737324705
1,138,-0.2361374641984424
1,139,-0.25646057007161693
1,140,-0.27671085735246015
1,141,-0.2973289691480161
1,142,-0.31831775435862286
1,143,-0.33970018379296074
1,144,-0.3614787071013228
1,145,-0.3836626902564224
1,146,-0.40626308442159687
1,147,-0.42929789977208554
1,148,-0.45279033151193904
1,149,-0.4767493734971011
1,150,-0.5011804436472702
1,151,-0.5261047704827742
1,152,-0.5515525526661065
1,153,-0.5774964699017398
1,154,-0.6039854072668824
1,155,-0.6310105873081804
1,156,-0.65857964766237
1,157,-0.6867435808608129
1,158,-0.7155143819485861
1,159,-0.7448879519547356
1,160,-0.7749463243769632
1,161,-0.8056800231901471
1,162,-0.8370730904455574
1,163,-0.8697123671062028
1,164,-0.9031161257416642
1,165,-0.9373079670067199
1,166,-0.9723187704357095
1,167,-1.008159358555211
1,168,-1.0448873252433402
1,169,-1.0824627970485843
1,170,-1.1209746533622125
1,171,-1.160539424037147
1,172,-1.2010434467520603
1,173,-1.2426049699838868
1,174,-1.285247311308997
1,175,-1.329013225188551
1,176,-1.3735454026783336
1,177,-1.4193112017273253
1,178,-1.466352065226414
1,179,-1.514807684413421
1,180,-1.5646554678385847
1,181,-1.6159011302869242
1,182,-1.6685839982811095
1,183,-1.7228308013862128
1,184,-1.7786511126148496
1,185,-1.8362437733002797
1,186,-1.8955977125644365
1,187,-1.9567958649005017
1,188,-2.019947588501852
1,189,-2.0850966629153023
1,190,-2.152379681251115
1,191,-2.221928331403988
1,192,-2.2938271262110304
1,193,-2.368248673608452
1,194,-2.44541151993221
1,195,-2.5253207821595938
1,196,-2.608165872185552
1,197,-2.6942060552177365
1,198,-2.7835768181169653
1,199,-2.876450341135107
1,200,-2.972930868341642
1,201,-3.071328266519637
1,202,-3.173697454287839
1,203,-3.2804191263407105
1,204,-3.391636758592303
1,205,-3.5077095750064755
1,206,-3.628796039100469
1,207,-3.7553104884291315
1,208,-3.8876598765073203
1,209,-4.026298242028682
1,210,-4.171624815135315
1,211,-4.324228952662058
1,212,-4.484652218392963
1,213,-4.656351224168632
1,214,-4.837507852494736
1,215,-5.028832322090826
1,216,-5.231065753395178
1,217,-5.4451974657431865
1,218,-5.672400373257383
1,219,-5.913925670401201
1,220,-6.17147649627208
1,221,-6.44629102644114
1,222,-6.740204796716166
1,223,-7.055384738015752
1,224,-7.394075478558619
1,225,-7.7581170155722035
1,226,-8.151475729924668
1,227,-8.577922169574325
1,228,-9.041691830207196
1,229,-9.548811393372702
1,230,-10.10499315845628
1,231,-10.717473634894342
1,232,-11.380272763325145
1,233,-12.12038509505109
1,234,-12.948209361650672
1,235,-13.878749131799575
1,236,-14.93257571189805
1,237,-16.137141535145773
1,238,-17.52265674095508
1,239,-19.138113324471433
1,240,-21.045675875015487
1,241,-23.329958534546005
1,242,-26.115730580662255
1,243,-29.591207342890947
1,244,-34.0485071451916
1,245,-39.97002770815096
1,246,-48.23042575684583
1,247,-60.71735501130546
1,248,-81.38920236318468
1,249,-122.4370603507984
2,3,0.9959100033472035
2,4,0.9917904134612445
2,5,0.9876384298487686
2,6,0.9834484541314015
2,7,0.9792206491965451
2,8,0.9749464575896916
2,9,0.9706391101919412
2,10,0.9663648644115135
2,11,0.9620257461586879
2,12,0.9576762667497343
2,13,0.9532869776923935
2,14,0.9488589954203343
2,15,0.9443924554827778
2,16,0.9398811045092281
2,17,0.9352595673405873
2,18,0.930601440781941
2,19,0.9258978846066158
2,20,0.9211508083756761
2,21,0.9163663055204515
2,22,0.911541843930321
2,23,0.9066734110740673
2,24,0.9017594500976678
2,25,0.8968006980861964
2,26,0.8917947513982328
2,27,0.8867486392028407
2,28,0.881656937504028
2,29,0.8765191995339675
2,30,0.8713364065293747
2,31,0.8661762497165469
2,32,0.8609678576216495
2,33,0.8557089391453461
2,34,0.8504023639229048
2,35,0.8450440651178057
2,36,0.8396307542746535
2,37,0.8341637262493491
2,38,0.82865229223162
2,39,0.8230937056809685
2,40,0.8174524884307148
2,41,0.811778046588934
2,42,0.8060522503626474
2,43,0.8002681518006324
2,44,0.7944291793522786
2,45,0.7885296118773348
2,46,0.7825721803207737
2,47,0.7765520752723762
2,48,0.7704803514496599
2,49,0.7643493774306915
2,50,0.7581582191723166
2,51,0.7518942935454271
2,52,0.7455442938535919
2,53,0.7391281414486098
2,54,0.7326585687626885
2,55,0.7261238234768885
2,56,0.7195284167442229
2,57,0.7128637725894333
2,58,0.706129637026065
2,59,0.6993226237836581
2,60,0.6924415123600625
2,61,0.6854862285968921
2,62,0.6784565715081547
2,63,0.6713518989182438
2,64,0.6641519994099297
2,65,0.6568733293550414
2,66,0.6495127941449383
2,67,0.6420690917587881
2,68,0.6345387042860864
2,69,0.6269308146976038
2,70,0.6192352868682645
2,71,0.611451292123442
2,72,0.6035549017493991
2,73,0.5957593895719067
2,74,0.5878762103763835
2,75,0.5798934783186479
2,76,0.5718186132899769
2,77,0.5636492266579947
2,78,0.5553891786267929
2,79,0.5470302989952958
2,80,0.5385711436738514
2,81,0.5300118542316429
2,82,0.5213488710382997
2,83,0.5125901400725534
2,84,0.5037255912709826
2,85,0.4947581595884841
2,86,0.4856827856449246
2,87,0.4764975727866977
2,88,0.46719284080755563
2,89,0.45777236489324424
2,90,0.4480922603984495
2,91,0.43828908287740187
2,92,0.4283604196023112
2,93,0.41830472207250113
2,94,0.40812256767580213
2,95,0.3978030764494527
2,96,0.3873557923231067
2,97,0.37676513973314785
2,98,0.3660322621725127
2,99,0.3551618307203275
2,100,0.34414867299638163
2,101,0.33298640290362413
2,102,0.3216623704137561
2,103,0.3101834164525227
2,104,0.2985421605857653
2,105,0.28675818339380965
2,106,0.2748062681642458
2,107,0.2626921333217157
2,108,0.250403107663663
2,109,0.23794165434757153
2,110,0.22528338272821002
2,111,0.21258011718937675
2,112,0.19969970493170752
2,113,0.18662318927290944
2,114,0.17336724277760618
2,115,0.15991476859240117
2,116,0.14625492625045033
2,117,0.13239859205021065
2,118,0.11833148574630237
2,119,0.10403881806965531
2,120,0.08951228160147151
2,121,0.07476840831742593
2,122,0.05982814870223585
2,123,0.04463194566699913
2,124,0.029206534016909758
2,125,0.013533693805499625
2,126,-0.002381138293939822
2,127,-0.018561624238405017
2,128,-0.035009024696453395
2,129,-0.051738164995677405
2,130,-0.06875169379111012
2,131,-0.08604978078825676
2,132,-0.10363461471669244
2,133,-0.12152524514497065
2,134,-0.13974287877155844
2,135,-0.15828322910139248
2,136,-0.17715512215573725
2,137,-0.19637190164977136
2,138,-0.21597873649369603
2,139,-0.23593543417021312
2,140,-0.2558173538744801
2,141,-0.2760570753626044
2,142,-0.29665720735204726
2,143,-0.3176401292851865
2,144,-0.3390080177002792
2,145,-0.3607698270593829
2,146,-0.38293620293782604
2,147,-0.40552450296643117
2,148,-0.42855720558259613
2,149,-0.4520428847050735
2,150,-0.4759866052216577
2,151,-0.5004088817187089
2,152,-0.5253390176933901
2,153,-0.5507499896982557
2,154,-0.5766893295287012
2,155,-0.6031480636821929
2,156,-0.6301332442360228
2,157,-0.6576945508743559
2,158,-0.6858432777413841
2,159,-0.714574998862554
2,160,-0.7439696455503007
2,161,-0.7740173257929335
2,162,-0.8047020047882625
2,163,-0.8365965182904074
2,164,-0.8692294059376577
2,165,-0.9026230616292465
2,166,-0.9368070971045612
2,167,-0.9717913454548326
2,168,-1.0076314778941418
2,169,-1.044287519124581
2,170,-1.081845582951239
2,171,-1.1204183330167081
2,172,-1.1598941424012994
2,173,-1.2003872205128665
2,174,-1.2419192879094807
2,175,-1.28453080162842
2,176,-1.327873289469798
2,177,-1.372400073389471
2,178,-1.418150377454211
2,179,-1.4652586401622762
2,180,-1.513701247634404
2,181,-1.563482110617948
2,182,-1.6146377367195297
2,183,-1.6672893425627964
2,184,-1.7214444582949173
2,185,-1.7772933915973976
2,186,-1.8348235603602012
2,187,-1.8941123505120647
2,188,-1.9552634270885656
2,189,-2.0183163121058563
2,190,-2.0833999856106358
2,191,-2.150638341149735
2,192,-2.2201094259450462
2,193,-2.291976184011572
2,194,-2.3664449277108837
2,195,-2.4435155150966246
2,196,-2.523365798663825
2,197,-2.606239901435388
2,198,-2.692261827818635
2,199,-2.781590401128435
2,200,-2.874318089389777
2,201,-2.968814756722935
2,202,-3.067047269426472
2,203,-3.1693706641030923
2,204,-3.275912204392327
2,205,-3.3870044596942988
2,206,-3.5027859680970748
2,207,-3.6236385930898614
2,208,-3.7499349141120923
2,209,-3.8820899568669907
2,210,-4.020464627324258
2,211,-4.165596966640476
2,212,-4.317976236032075
2,213,-4.480851845441074
2,214,-4.652458719337825
2,215,-4.833430316681809
2,216,-5.0244227825908885
2,217,-5.226319490806643
2,218,-5.440167375132035
2,219,-5.667075864238961
2,220,-5.908564774020231
2,221,-6.165701378528111
2,222,-6.4400932839224
2,223,-6.73363577372817
2,224,-7.0482666429825045
2,225,-7.385518297370497
2,226,-7.748852149667757
2,227,-8.141488513405811
2,228,-8.567008006757225
2,229,-9.030547019223738
2,230,-9.536836557171373
2,231,-10.091854228168907
2,232,-10.68951530005692
2,233,-11.353288808946386
2,234,-12.091258652241773
2,235,-12.915224853718668
2,236,-13.841310427165004
2,237,-14.890806661714672
2,238,-16.08617359047115
2,239,-17.464254897739067
2,240,-19.070192366717
2,241,-20.96355202637774
2,242,-23.229838813327262
2,243,-25.993403092791702
2,244,-29.437916348284176
2,245,-33.84891741466339
2,246,-39.70735784151804
2,247,-47.96781325473387
2,248,-60.26533958110244
2,249,-80.61369502578316
3,4,0.9959051383388972
3,5,0.9917870392540776
3,6,0.9876314021166136
3,7,0.9834383900906539
3,8,0.9791995141030715
3,9,0.9749279015516823
3,10,0.9706892687900076
3,11,0.9663864568390365
3,12,0.9620735231585695
3,13,0.9577212692492513
3,14,0.9533307967817118
3,15,0.9489022623591322
3,16,0.9444294507935284
3,17,0.9398475729446523
3,18,0.9352295888790572
3,19,0.9305667521061347
3,20,0.9258609373610288
3,21,0.9211182110600633
3,22,0.9163360664258151
3,23,0.9115105240254207
3,24,0.9066400321214232
3,25,0.901725354137776
3,26,0.896764100016595
3,27,0.8917632454658855
3,28,0.8867174184791443
3,29,0.8816261774878787
3,30,0.8764905094378277
3,31,0.8713774742288157
3,32,0.8662168431849452
3,33,0.861006402088945
3,34,0.8557489820258535
3,35,0.8504405467166282
3,36,0.8450778091187306
3,37,0.8396620848525841
3,38,0.8342026496855168
3,39,0.8286967362078899
3,40,0.8231092343570312
3,41,0.8174890810982014
3,42,0.8118183171577789
3,43,0.8060900794693189
3,44,0.800307779023748
3,45,0.7944657451324157
3,46,0.7885666915164146
3,47,0.78260586656393
3,48,0.7765942335431553
3,49,0.7705242253318202
3,50,0.7643949312921148
3,51,0.7581939136442593
3,52,0.7519080143944775
3,53,0.7455569581281569
3,54,0.7391533564792176
3,55,0.7326855838900863
3,56,0.7261581293779287
3,57,0.7195625051286234
3,58,0.7128984699560429
3,59,0.7061626793845037
3,60,0.6993539427730671
3,61,0.6924721984275826
3,62,0.6855172438067658
3,63,0.6784884740201171
3,64,0.6713659522319793
3,65,0.6641659266690009
3,66,0.6568853480860499
3,67,0.649522926937136
3,68,0.6420752149091631
3,69,0.6345513167918744
3,70,0.6269412003458285
3,71,0.6192440666771888
3,72,0.6114363018133135
3,73,0.603728773772938
3,74,0.5959350716207859
3,75,0.5880434309151934
3,76,0.5800612358761769
3,77,0.5719861327261093
3,78,0.5638219556613022
3,79,0.5555606601832073
3,80,0.5472008261111279
3,81,0.5387426085114088
3,82,0.5301825097427966
3,83,0.5215284095336304
3,84,0.5127703759269692
3,85,0.5039113592974857
3,86,0.49494634243258895
3,87,0.4858735023839683
3,88,0.4766832720500286
3,89,0.46737944476086957
3,90,0.45781995012027976
3,91,0.44813965557681146
3,92,0.4383362293120222
3,93,0.428408172342018
3,94,0.4183560991307411
3,95,0.4081692862822942
3,96,0.39785719140002684
3,97,0.38740445467548934
3,98,0.3768122554265626
3,99,0.36608526085238546
3,100,0.35521839187380355
3,101,0.3442053462501171
3,102,0.33303370325122406
3,103,0.32171026916719014
3,104,0.3102278255430465
3,105,0.29860573335333107
3,106,0.28681910013185763
3,107,0.27487365453382107
3,108,0.262756972411641
3,109,0.250471464391387
3,110,0.23799321993865497
3,111,0.22547188913814353
3,112,0.21277727431855453
3,113,0.19989072316470557
3,114,0.1868287235843864
3,115,0.17357450427028642
3,116,0.16011745212045714
3,117,0.14646832926825093
3,118,0.1326131525335844
3,119,0.1185374197242326
3,120,0.10423305284137341
3,121,0.08971637605762517
3,122,0.07500808502503253
3,123,0.060049670863764115
3,124,0.04486748520726769
3,125,0.029443720319065614
3,126,0.013783793026235669
3,127,-0.002135458213928798
3,128,-0.018315196769575826
3,129,-0.034769862124609086
3,130,-0.05150198234982084
3,131,-0.06851159543274843
3,132,-0.08580081691117813
3,133,-0.10338814174354738
3,134,-0.12129428085711935
3,135,-0.13951497247644817
3,136,-0.15805866656011647
3,137,-0.17693834665874397
3,138,-0.19619824516360085
3,139,-0.21579869208833724
3,140,-0.23532254331014135
3,141,-0.2551945439222756
3,142,-0.2754170757693477
3,143,-0.2960119503805205
3,144,-0.3169810865393714
3,145,-0.3383330470021262
3,146,-0.3600781875571113
3,147,-0.3822332417418737
3,148,-0.40482000191618384
3,149,-0.42784664428294983
3,150,-0.45131790139627626
3,151,-0.4752536066369364
3,152,-0.49968220746890624
3,153,-0.5245769796582846
3,154,-0.5499841572749624
3,155,-0.5758945910345918
3,156,-0.602314781271994
3,157,-0.6292931511773898
3,158,-0.6568403338927213
3,159,-0.6849516045803996
3,160,-0.7137048797475685
3,161,-0.7430898873537024
3,162,-0.7730905387872327
3,163,-0.8042661759024714
3,164,-0.8361552798585521
3,165,-0.868779108076144
3,166,-0.9021660775808564
3,167,-0.9363250992458225
3,168,-0.9713100227090297
3,169,-1.0070808135501539
3,170,-1.0437209580798925
3,171,-1.0813394428089278
3,172,-1.119826642088942
3,173,-1.15929292980993
3,174,-1.1997585429363624
3,175,-1.2412617883401211
3,176,-1.2834627239757956
3,177,-1.3268012666318783
3,178,-1.3713145791203434
3,179,-1.4171321416673803
3,180,-1.464229445815467
3,181,-1.5126087635441074
3,182,-1.5623039991565209
3,183,-1.613431200765626
3,184,-1.6659960552396542
3,185,-1.7201808514140862
3,186,-1.7759716940951413
3,187,-1.8334408322648332
3,188,-1.8926866606181878
3,189,-1.953744821976844
3,190,-2.0167372459649453
3,191,-2.081780630230731
3,192,-2.1489471141697853
3,193,-2.2183907251741823
3,194,-2.290306469891158
3,195,-2.364689550684525
3,196,-2.441707224020811
3,197,-2.5215896898256283
3,198,-2.60445055234705
3,199,-2.6904365224977633
3,200,-2.7796295181072317
3,201,-2.8704563916686316
3,202,-2.964801708240798
3,203,-3.0629971476816227
3,204,-3.165155586041103
3,205,-3.271585541689774
3,206,-3.3824079576014663
3,207,-3.497975528843585
3,208,-3.6186301106140624
3,209,-3.7447519304120007
3,210,-3.8766679993479505
3,211,-4.014870740934722
3,212,-4.159803279252482
3,213,-4.31452632486874
3,214,-4.477327514159371
3,215,-4.648773420189161
3,216,-4.8294465365976205
3,217,-5.020138282728982
3,218,-5.221786505190314
3,219,-5.43537860868523
3,220,-5.662276401049645
3,221,-5.90340270277056
3,222,-6.160171672415263
3,223,-6.434249100693767
3,224,-6.727316011099974
3,225,-7.040652359779722
3,226,-7.377297565614619
3,227,-7.740019262910428
3,228,-8.1318645157381
3,229,-8.557244664488257
3,230,-9.020107306333804
3,231,-9.525432362348287
3,232,-10.06715942083381
3,233,-10.665885329945379
3,234,-11.327946039066418
3,235,-12.062736482787784
3,236,-12.88307558454926
3,237,-13.805749390707389
3,238,-14.847734901110455
3,239,-16.037346084900953
3,240,-17.408161288342708
3,241,-19.003295899664593
3,242,-20.883340266191894
3,243,-23.13383773861273
3,244,-25.87610431423131
3,245,-29.28996228515641
3,246,-33.66221650892784
3,247,-39.53310634392311
3,248,-47.690433508482585
3,249,-59.8474067675882
4,5,0.9959066538799352
4,6,0.9917849735939117
4,7,0.9876263659292851
4,8,0.9834224094083522
4,9,0.979186129023112
4,10,0.9749827061077134
4,11,0.970715787547304
4,12,0.9664389820514163
4,13,0.9621233382088528
4,14,0.9577699430779869
4,15,0.9533789739106185
4,16,0.9489442532848279
4,17,0.9444015710376307
4,18,0.9398232578860706
4,19,0.9352006598311147
4,20,0.9305356172241466
4,21,0.9258341696016172
4,22,0.9210938351437926
4,23,0.9163106670683555
4,24,0.9114831186707675
4,25,0.9066119791683286
4,26,0.9016948718893059
4,27,0.8967387196197341
4,28,0.8917382016191111
4,29,0.8866928813753614
4,30,0.8816037513268278
4,31,0.876537247949756
4,32,0.8714237773047437
4,33,0.8662612007343568
4,34,0.8610523112321072
4,35,0.8557931026362613
4,36,0.8504802893556823
4,37,0.8451152072581508
4,38,0.8397070967967906
4,39,0.8342531701052474
4,40,0.8287186801593468
4,41,0.8231521008125947
4,42,0.8175356409934136
4,43,0.8118625212013473
4,44,0.806136135010775
4,45,0.8003508614206518
4,46,0.7945093969945372
4,47,0.7886070469621334
4,48,0.7826546841744706
4,49,0.7766448048680055
4,50,0.7705765212900539
4,51,0.764437538762225
4,52,0.7582148456869389
4,53,0.7519279724421498
4,54,0.7455894113733835
4,55,0.7391876617178464
4,56,0.7327271903916377
4,57,0.7261995963257346
4,58,0.7196046507285028
4,59,0.7129390501074226
4,60,0.7062016329768266
4,61,0.6993923496748808
4,62,0.6925109959584087
4,63,0.6855570033132513
4,64,0.6785107048669837
4,65,0.6713881437409073
4,66,0.6641863150865874
4,67,0.6569039414271342
4,68,0.6495376425814636
4,69,0.6420964459857095
4,70,0.634570421491478
4,71,0.6269587991529674
4,72,0.6192382742834763
